files,labels,panns_inference_events_list
audio/metro_station-london-69-2026-a.wav,metro_station,"['Speech', 'Chatter', 'Outside, urban or manmade', 'Inside, public space', 'Vehicle', 'Hubbub, speech noise, speech babble', 'Animal', 'Music']"
audio/metro_station-london-69-2027-a.wav,metro_station,"['Speech', 'Music', 'Inside, public space', 'Chatter', 'Animal', 'Vehicle', 'Clip-clop']"
audio/metro_station-london-69-2028-a.wav,metro_station,"['Speech', 'Chatter', 'Inside, public space', 'Outside, urban or manmade', 'Vehicle', 'Hubbub, speech noise, speech babble', 'Animal']"
audio/metro_station-london-69-2029-a.wav,metro_station,"['Speech', 'Chatter', 'Music', 'Outside, urban or manmade', 'Hubbub, speech noise, speech babble', 'Inside, public space', 'Vehicle', 'Crowd']"
audio/metro_station-london-69-2030-a.wav,metro_station,"['Train', 'Vehicle', 'Rail transport', 'Railroad car, train wagon', 'Speech', 'Subway, metro, underground', 'Outside, urban or manmade', 'Field recording', 'Clickety-clack']"
audio/metro_station-london-69-2031-a.wav,metro_station,"['Speech', 'Music', 'Vehicle', 'Inside, public space', 'Clip-clop', 'Animal', 'Outside, urban or manmade', 'Horse']"
audio/metro_station-london-69-2032-a.wav,metro_station,"['Speech', 'Vehicle', 'Music', 'Animal', 'Clip-clop', 'Horse', 'Inside, public space', 'Outside, urban or manmade']"
audio/metro_station-london-69-2033-a.wav,metro_station,"['Speech', 'Vehicle', 'Train', 'Outside, urban or manmade', 'Bus', 'Car', 'Boat, Water vehicle', 'Rail transport', 'Traffic noise, roadway noise', 'Ship', 'Railroad car, train wagon']"
audio/metro_station-london-69-2034-a.wav,metro_station,"['Speech', 'Male speech, man speaking', 'Animal', 'Clip-clop', 'Horse', 'Narration, monologue', 'Mouse']"
audio/metro_station-london-69-2035-a.wav,metro_station,"['Speech', 'Chatter', 'Inside, public space', 'Outside, urban or manmade', 'Animal', 'Male speech, man speaking', 'Music', 'Clip-clop', 'Female speech, woman speaking', 'Vehicle', 'Horse', 'Conversation']"
audio/metro_station-london-69-2036-a.wav,metro_station,"['Speech', 'Music', 'Vehicle', 'Outside, urban or manmade', 'Animal']"
audio/metro_station-london-70-2037-a.wav,metro_station,"['Speech', 'Train', 'Snort', 'Subway, metro, underground', 'Vehicle', 'Rail transport', 'Hiss', 'Railroad car, train wagon', 'Snake', 'Spray', 'Animal']"
audio/metro_station-london-70-2038-a.wav,metro_station,"['Speech', 'Vehicle', 'Animal', 'Clip-clop', 'Horse', 'Outside, urban or manmade', 'Male speech, man speaking']"
audio/metro_station-london-70-2039-a.wav,metro_station,"['Vehicle', 'Train', 'Railroad car, train wagon', 'Rail transport', 'Field recording', 'Ship', 'Aircraft', 'Outside, urban or manmade', 'Fixed-wing aircraft, airplane', 'Speech', 'Car', 'Boat, Water vehicle']"
audio/metro_station-london-70-2040-a.wav,metro_station,"['Speech', 'Animal', 'Silence']"
audio/metro_station-london-70-2041-a.wav,metro_station,"['Speech', 'Vehicle', 'Train', 'Music', 'Subway, metro, underground', 'Rail transport', 'Railroad car, train wagon', 'Car']"
audio/metro_station-london-70-2042-a.wav,metro_station,"['Train', 'Rail transport', 'Railroad car, train wagon', 'Subway, metro, underground', 'Vehicle', 'Clickety-clack', 'Train wheels squealing']"
audio/metro_station-london-70-2043-a.wav,metro_station,"['Vehicle', 'Train', 'Railroad car, train wagon', 'Rail transport', 'Speech', 'Subway, metro, underground', 'Outside, urban or manmade']"
audio/metro_station-london-70-2044-a.wav,metro_station,"['Speech', 'Inside, small room', 'Tick', 'Animal']"
audio/metro_station-london-70-2045-a.wav,metro_station,"['Speech', 'Silence', 'Animal']"
audio/metro_station-london-70-2046-a.wav,metro_station,"['Speech', 'Animal', 'Clip-clop', 'Squish', 'Horse']"
audio/metro_station-london-70-2047-a.wav,metro_station,"['Speech', 'Animal', 'Male speech, man speaking', 'Vehicle']"
audio/metro_station-london-70-2048-a.wav,metro_station,"['Speech', 'Animal']"
audio/metro_station-london-71-2049-a.wav,metro_station,"['Silence', 'Vehicle', 'Inside, small room']"
audio/metro_station-london-72-2050-a.wav,metro_station,"['Speech', 'Cricket', 'Insect', 'Music', 'Vehicle', 'Train', 'Snake']"
audio/metro_station-london-72-2051-a.wav,metro_station,"['Speech', 'Arrow', 'Door', 'Slam', 'Sliding door', 'Basketball bounce', 'Inside, large room or hall', 'Thump, thud']"
audio/metro_station-london-72-2052-a.wav,metro_station,"['Speech', 'Animal', 'Music', 'Clip-clop', 'Vehicle', 'Horse', 'Outside, urban or manmade']"
audio/metro_station-london-72-2053-a.wav,metro_station,"['Speech', 'Train', 'Rail transport', 'Railroad car, train wagon', 'Vehicle', 'Train wheels squealing', 'Subway, metro, underground', 'Snake', 'Hiss', 'Music']"
audio/metro_station-london-72-2054-a.wav,metro_station,"['Speech', 'Vehicle', 'Music', 'Animal']"
audio/metro_station-london-72-2055-a.wav,metro_station,"['Speech', 'Basketball bounce', 'Animal', 'Male speech, man speaking', 'Clip-clop', 'Outside, urban or manmade', 'Vehicle', 'Hubbub, speech noise, speech babble', 'Music']"
audio/metro_station-london-72-2056-a.wav,metro_station,"['Speech', 'Vehicle', 'Music', 'Animal', 'Outside, urban or manmade', 'Clip-clop', 'Horse']"
audio/metro_station-london-72-2057-a.wav,metro_station,"['Speech', 'Female speech, woman speaking', 'Chatter', 'Inside, public space', 'Male speech, man speaking']"
audio/metro_station-london-72-2058-a.wav,metro_station,"['Speech', 'Animal', 'Mouse', 'Clip-clop', 'Music', 'Horse', 'Female speech, woman speaking']"
audio/metro_station-london-72-2059-a.wav,metro_station,"['Speech', 'Animal', 'Mouse', 'Horse', 'Clip-clop', 'Rodents, rats, mice', 'Music']"
audio/metro_station-london-72-2060-a.wav,metro_station,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run', 'Outside, urban or manmade', 'Walk, footsteps', 'Music']"
audio/metro_station-london-72-2061-a.wav,metro_station,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Basketball bounce', 'Music']"
audio/metro_station-london-72-2062-a.wav,metro_station,"['Speech', 'Female speech, woman speaking', 'Narration, monologue', 'Animal', 'Clip-clop', 'Horse', 'Music']"
audio/metro_station-london-72-2063-a.wav,metro_station,"['Speech', 'Insect', 'Animal', 'Vehicle', 'Bee, wasp, etc.', 'Cricket', 'Fly, housefly']"
audio/metro_station-london-72-2064-a.wav,metro_station,"['Speech', 'Vehicle', 'Music', 'Animal', 'Clip-clop']"
audio/metro_station-london-73-2065-a.wav,metro_station,"['Train', 'Rail transport', 'Railroad car, train wagon', 'Subway, metro, underground', 'Vehicle', 'Clickety-clack', 'Train wheels squealing']"
audio/metro_station-london-73-2066-a.wav,metro_station,"['Speech', 'Snort', 'Vehicle', 'Animal', 'Snake']"
audio/metro_station-london-73-2067-a.wav,metro_station,"['Speech', 'Female speech, woman speaking', 'Narration, monologue', 'Male speech, man speaking', 'Conversation', 'Animal']"
audio/metro_station-london-73-2068-a.wav,metro_station,"['Speech', 'Female speech, woman speaking', 'Narration, monologue', 'Music', 'Silence']"
audio/metro_station-london-73-2069-a.wav,metro_station,"['Vehicle', 'White noise', 'Silence']"
audio/metro_station-london-73-2070-a.wav,metro_station,"['Speech', 'Vehicle', 'Animal']"
audio/metro_station-london-73-2071-a.wav,metro_station,"['Vehicle', 'Train', 'Railroad car, train wagon', 'Rail transport', 'Speech', 'Car', 'Outside, urban or manmade']"
audio/metro_station-london-73-2072-a.wav,metro_station,"['Vehicle', 'Train', 'Railroad car, train wagon', 'Rail transport']"
audio/metro_station-london-73-2073-a.wav,metro_station,"['Speech', 'Music', 'Tick', 'Tick-tock']"
audio/metro_station-london-73-2074-a.wav,metro_station,"['Speech', 'Vehicle', 'Train', 'Railroad car, train wagon', 'Rail transport', 'Music']"
audio/metro_station-london-73-2075-a.wav,metro_station,"['Train', 'Rail transport', 'Railroad car, train wagon', 'Vehicle', 'Subway, metro, underground', 'Clickety-clack', 'Train wheels squealing', 'Outside, urban or manmade']"
audio/metro_station-london-73-2076-a.wav,metro_station,"['Vehicle', 'White noise', 'Train', 'Ship']"
audio/metro_station-london-73-2077-a.wav,metro_station,"['Vehicle', 'Train', 'Music', 'Railroad car, train wagon', 'Rail transport']"
audio/metro_station-london-73-2078-a.wav,metro_station,"['Train', 'Vehicle', 'Railroad car, train wagon', 'Rail transport', 'Subway, metro, underground', 'Speech', 'Train wheels squealing', 'Music', 'Truck']"
audio/metro_station-london-74-2079-a.wav,metro_station,"['Train', 'Railroad car, train wagon', 'Rail transport', 'Vehicle', 'Subway, metro, underground', 'Train wheels squealing', 'Clickety-clack']"
audio/metro_station-london-74-2080-a.wav,metro_station,"['Speech', 'Narration, monologue', 'Music', 'Male speech, man speaking', 'Inside, large room or hall']"
audio/metro_station-london-74-2081-a.wav,metro_station,"['Speech', 'Vehicle', 'Music', 'Silence', 'Train']"
audio/metro_station-london-74-2082-a.wav,metro_station,"['Speech', 'Animal', 'Vehicle', 'Outside, urban or manmade', 'Music', 'Basketball bounce']"
audio/metro_station-london-74-2083-a.wav,metro_station,"['Music', 'Timpani', 'Speech']"
audio/metro_station-london-74-2084-a.wav,metro_station,"['Speech', 'Train', 'Female speech, woman speaking', 'Vehicle', 'Clip-clop', 'Music', 'Horse', 'Narration, monologue', 'Male speech, man speaking', 'Animal']"
audio/metro_station-london-74-2085-a.wav,metro_station,"['Train', 'Rail transport', 'Subway, metro, underground', 'Railroad car, train wagon', 'Speech', 'Vehicle', 'Clickety-clack', 'Outside, urban or manmade', 'Train wheels squealing']"
audio/metro_station-london-74-2086-a.wav,metro_station,"['Train', 'Speech', 'Vehicle', 'Rail transport', 'Railroad car, train wagon', 'Subway, metro, underground', 'Music', 'Field recording']"
audio/metro_station-london-74-2087-a.wav,metro_station,"['Train', 'Rail transport', 'Railroad car, train wagon', 'Subway, metro, underground', 'Speech', 'Vehicle', 'Music', 'Train wheels squealing', 'Mouse']"
audio/metro_station-london-74-2088-a.wav,metro_station,"['Train', 'Rail transport', 'Railroad car, train wagon', 'Snort', 'Train wheels squealing', 'Music', 'Subway, metro, underground', 'Vehicle']"
audio/metro_station-london-74-2089-a.wav,metro_station,"['Speech', 'Music', 'Timpani', 'Vehicle']"
audio/metro_station-london-74-2090-a.wav,metro_station,"['Speech', 'Snake', 'Children playing', 'Animal', 'Hiss', 'Outside, urban or manmade', 'Vehicle', 'Child speech, kid speaking']"
audio/metro_station-london-74-2091-a.wav,metro_station,"['Speech', 'Male speech, man speaking', 'Narration, monologue', 'Music', 'Animal']"
audio/metro_station-london-75-2092-a.wav,metro_station,"['Train', 'Vehicle', 'Railroad car, train wagon', 'Rail transport', 'Subway, metro, underground', 'Air brake', 'Train wheels squealing', 'Bus']"
audio/metro_station-london-75-2093-a.wav,metro_station,"['Speech', 'Train', 'Vehicle', 'Insect', 'Music', 'Rail transport', 'Railroad car, train wagon']"
audio/metro_station-london-75-2094-a.wav,metro_station,"['Silence', 'Cricket', 'Music', 'Insect', 'Vehicle']"
audio/metro_station-london-75-2095-a.wav,metro_station,"['Speech', 'Train', 'Vehicle', 'Rail transport', 'Railroad car, train wagon', 'Subway, metro, underground', 'Train wheels squealing', 'Animal', 'Clip-clop', 'Horse', 'Music', 'Mouse']"
audio/metro_station-london-75-2096-a.wav,metro_station,"['Train', 'Railroad car, train wagon', 'Rail transport', 'Vehicle', 'Subway, metro, underground', 'Train wheels squealing', 'Clickety-clack', 'Animal']"
audio/metro_station-london-75-2097-a.wav,metro_station,"['Vehicle', 'Speech', 'Train']"
audio/metro_station-london-75-2098-a.wav,metro_station,"['Vehicle', 'Train', 'Railroad car, train wagon', 'Rail transport', 'Field recording', 'Aircraft', 'Fixed-wing aircraft, airplane', 'Ship', 'Outside, urban or manmade', 'Subway, metro, underground', 'Car', 'Outside, rural or natural', 'Boat, Water vehicle']"
audio/metro_station-london-75-2099-a.wav,metro_station,"['Vehicle', 'Field recording', 'Train', 'Aircraft', 'Fixed-wing aircraft, airplane', 'Outside, rural or natural', 'Rumble', 'Railroad car, train wagon', 'Silence', 'Rail transport', 'Music']"
audio/metro_station-london-75-2100-a.wav,metro_station,"['Train', 'Rail transport', 'Railroad car, train wagon', 'Subway, metro, underground', 'Vehicle', 'Clickety-clack', 'Sliding door', 'Outside, urban or manmade', 'Speech', 'Door']"
audio/metro_station-london-75-2101-a.wav,metro_station,"['Speech', 'Narration, monologue', 'Male speech, man speaking', 'Animal', 'Music']"
audio/metro_station-london-75-2102-a.wav,metro_station,"['Speech', 'Male speech, man speaking', 'Narration, monologue', 'Sonar', 'Music', 'Silence']"
audio/metro_station-london-75-2103-a.wav,metro_station,"['Speech', 'Vehicle', 'Field recording', 'Train', 'Rail transport', 'Railroad car, train wagon', 'Aircraft', 'Outside, urban or manmade', 'Fixed-wing aircraft, airplane']"
audio/metro_station-london-76-2104-a.wav,metro_station,"['Train', 'Speech', 'Rail transport', 'Railroad car, train wagon', 'Vehicle', 'Subway, metro, underground', 'Clickety-clack', 'Train wheels squealing', 'Children playing', 'Outside, urban or manmade', 'Train horn']"
audio/metro_station-london-76-2105-a.wav,metro_station,"['Speech', 'Silence', 'Mouse', 'Inside, small room']"
audio/metro_station-london-76-2106-a.wav,metro_station,"['Speech', 'Music', 'Children playing', 'Child speech, kid speaking', 'Outside, urban or manmade', 'Child singing', 'Vehicle', 'Animal']"
audio/metro_station-london-76-2107-a.wav,metro_station,"['Speech', 'Mouse', 'Animal', 'Silence', 'Inside, small room']"
audio/metro_station-london-76-2108-a.wav,metro_station,"['Speech', 'Train', 'Rail transport', 'Children playing', 'Railroad car, train wagon', 'Vehicle', 'Subway, metro, underground', 'Music', 'Outside, urban or manmade', 'Child speech, kid speaking', 'Hiss']"
audio/metro_station-london-76-2109-a.wav,metro_station,"['Speech', 'Vehicle', 'Train', 'Music', 'Rail transport', 'Railroad car, train wagon', 'Animal']"
audio/metro_station-london-76-2110-a.wav,metro_station,"['Speech', 'Children playing', 'Child speech, kid speaking', 'Inside, small room', 'Inside, large room or hall', 'Outside, urban or manmade']"
audio/metro_station-london-76-2111-a.wav,metro_station,"['Speech', 'Train', 'Vehicle', 'Rail transport', 'Music', 'Railroad car, train wagon', 'Subway, metro, underground', 'Hiss', 'Snort', 'Snake', 'Animal']"
audio/metro_station-london-76-2112-a.wav,metro_station,"['Speech', 'Vehicle', 'Music']"
audio/metro_station-london-76-2113-a.wav,metro_station,"['Speech', 'Male speech, man speaking', 'Narration, monologue', 'Inside, small room']"
audio/metro_station-london-76-2114-a.wav,metro_station,"['Speech', 'Children playing', 'Child speech, kid speaking', 'Narration, monologue', 'Outside, urban or manmade', 'Female speech, woman speaking', 'Animal', 'Inside, small room', 'Inside, large room or hall', 'Clip-clop']"
audio/metro_station-london-76-2115-a.wav,metro_station,"['Train', 'Speech', 'Rail transport', 'Railroad car, train wagon', 'Vehicle', 'Subway, metro, underground', 'Clickety-clack', 'Train wheels squealing']"
audio/metro_station-london-76-2116-a.wav,metro_station,"['Speech', 'Mouse', 'Animal', 'Silence', 'Inside, small room', 'Snort', 'Breathing']"
audio/metro_station-london-76-2117-a.wav,metro_station,"['Speech', 'Snake', 'Animal', 'Hiss', 'Children playing']"
audio/metro_station-paris-77-2118-a.wav,metro_station,"['Train', 'Speech', 'Vehicle', 'Rail transport', 'Subway, metro, underground', 'Railroad car, train wagon', 'Ship']"
audio/metro_station-paris-77-2119-a.wav,metro_station,"['Music', 'Hum', 'Mains hum', 'Sliding door', 'Vehicle', 'Train', 'Door']"
audio/metro_station-paris-77-2120-a.wav,metro_station,"['Music', 'Musical instrument', 'Vehicle', 'Train', 'Rail transport', 'Speech', 'Railroad car, train wagon', 'Guitar', 'Plucked string instrument']"
audio/metro_station-paris-77-2121-a.wav,metro_station,"['Speech', 'Vehicle', 'Train', 'Animal', 'Female speech, woman speaking', 'Narration, monologue', 'Music']"
audio/metro_station-paris-77-2122-a.wav,metro_station,"['Train', 'Vehicle', 'Rail transport', 'Railroad car, train wagon', 'Subway, metro, underground']"
audio/metro_station-paris-77-2123-a.wav,metro_station,"['Train', 'Vehicle', 'Railroad car, train wagon', 'Rail transport', 'Subway, metro, underground', 'Siren', 'Music', 'Civil defense siren', 'Outside, urban or manmade']"
audio/metro_station-paris-77-2124-a.wav,metro_station,"['Speech', 'Train', 'Rail transport', 'Subway, metro, underground', 'Railroad car, train wagon', 'Vehicle', 'Music']"
audio/metro_station-paris-77-2125-a.wav,metro_station,"['Speech', 'Narration, monologue', 'Male speech, man speaking', 'Music', 'Female speech, woman speaking', 'Snort', 'Inside, large room or hall']"
audio/metro_station-paris-77-2126-a.wav,metro_station,"['Speech', 'Female speech, woman speaking', 'Music', 'Narration, monologue', 'Animal', 'Clip-clop', 'Train', 'Horse', 'Male speech, man speaking']"
audio/metro_station-paris-77-2127-a.wav,metro_station,"['Music', 'Speech', 'Mouse', 'Animal']"
audio/metro_station-paris-77-2128-a.wav,metro_station,"['Music', 'Musical instrument', 'Guitar', 'Plucked string instrument', 'Speech', 'Classical music', 'Pizzicato']"
audio/metro_station-paris-77-2129-a.wav,metro_station,"['Snort', 'Speech', 'Animal']"
audio/metro_station-paris-78-2130-a.wav,metro_station,"['Speech', 'Vehicle', 'Music']"
audio/metro_station-paris-78-2131-a.wav,metro_station,"['Speech', 'Sliding door', 'Vehicle', 'Door', 'Pigeon, dove', 'Bird', 'Mechanisms']"
audio/metro_station-paris-78-2132-a.wav,metro_station,"['Speech', 'Snort', 'Snake', 'Hiss', 'Train', 'Animal', 'Breathing', 'Vehicle', 'Gasp', 'Rail transport']"
audio/metro_station-paris-78-2133-a.wav,metro_station,"['Snort', 'Train', 'Railroad car, train wagon', 'Rail transport', 'Vehicle', 'Subway, metro, underground', 'Gasp', 'Train wheels squealing', 'Breathing', 'Hiss']"
audio/metro_station-paris-78-2134-a.wav,metro_station,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Narration, monologue', 'Male speech, man speaking', 'Inside, large room or hall', 'Domestic animals, pets', 'Dog']"
